"Participant" "Onset" "Determiner" "Agecat" "Age" "OldNew" "variable" "TARGETFIXBIN.m" "yT" "N_T" "elogT"
"1848" "P163yo" "Different" "A" "Three" 43 "N" "800" 0.4 2 5 -0.336472236621213
"1849" "P163yo" "Different" "A" "Three" 43 "N" "900" 0.6 3 5 0.336472236621213
"1850" "P163yo" "Different" "A" "Three" 43 "N" "1000" 0.8 4 5 1.09861228866811
"1851" "P163yo" "Different" "A" "Three" 43 "Y" "100" 0.2 1 5 -1.09861228866811
"1852" "P163yo" "Different" "A" "Three" 43 "Y" "200" 0.2 1 5 -1.09861228866811
"1853" "P163yo" "Different" "A" "Three" 43 "Y" "300" 0.2 1 5 -1.09861228866811
"1854" "P163yo" "Different" "A" "Three" 43 "Y" "400" 0.2 1 5 -1.09861228866811
"1855" "P163yo" "Different" "A" "Three" 43 "Y" "500" 0.2 1 5 -1.09861228866811
"1856" "P163yo" "Different" "A" "Three" 43 "Y" "600" 0.6 3 5 0.336472236621213
"1857" "P163yo" "Different" "A" "Three" 43 "Y" "700" 0.6 3 5 0.336472236621213
"1858" "P163yo" "Different" "A" "Three" 43 "Y" "800" 0.6 3 5 0.336472236621213
"1859" "P163yo" "Different" "A" "Three" 43 "Y" "900" 0.6 3 5 0.336472236621213
"1860" "P163yo" "Different" "A" "Three" 43 "Y" "1000" 0.8 4 5 1.09861228866811
"1861" "P163yo" "Different" "AN" "Three" 43 "N" "100" 0.2 1 5 -1.09861228866811
"1862" "P163yo" "Different" "AN" "Three" 43 "N" "200" 0.2 1 5 -1.09861228866811
"1863" "P163yo" "Different" "AN" "Three" 43 "N" "300" 0.2 1 5 -1.09861228866811
"1864" "P163yo" "Different" "AN" "Three" 43 "N" "400" 0.4 2 5 -0.336472236621213
"1865" "P163yo" "Different" "AN" "Three" 43 "N" "500" 0.6 3 5 0.336472236621213
"1866" "P163yo" "Different" "AN" "Three" 43 "N" "600" 0.6 3 5 0.336472236621213
"1867" "P163yo" "Different" "AN" "Three" 43 "N" "700" 0.8 4 5 1.09861228866811
"1868" "P163yo" "Different" "AN" "Three" 43 "N" "800" 0.8 4 5 1.09861228866811
"1869" "P163yo" "Different" "AN" "Three" 43 "N" "900" 0.8 4 5 1.09861228866811
"1870" "P163yo" "Different" "AN" "Three" 43 "N" "1000" 0.8 4 5 1.09861228866811
"1871" "P163yo" "Different" "AN" "Three" 43 "Y" "100" 0 0 5 -2.39789527279837
"1872" "P163yo" "Different" "AN" "Three" 43 "Y" "200" 0.2 1 5 -1.09861228866811
"1873" "P163yo" "Different" "AN" "Three" 43 "Y" "300" 0.4 2 5 -0.336472236621213
"1874" "P163yo" "Different" "AN" "Three" 43 "Y" "400" 0.4 2 5 -0.336472236621213
"1875" "P163yo" "Different" "AN" "Three" 43 "Y" "500" 0.4 2 5 -0.336472236621213
"1876" "P163yo" "Different" "AN" "Three" 43 "Y" "600" 0.6 3 5 0.336472236621213
"1877" "P163yo" "Different" "AN" "Three" 43 "Y" "700" 0.8 4 5 1.09861228866811
"1878" "P163yo" "Different" "AN" "Three" 43 "Y" "800" 0.6 3 5 0.336472236621213
"1879" "P163yo" "Different" "AN" "Three" 43 "Y" "900" 0.8 4 5 1.09861228866811
"1880" "P163yo" "Different" "AN" "Three" 43 "Y" "1000" 0.8 4 5 1.09861228866811
"1881" "P163yo" "Same" "A" "Three" 43 "N" "100" 0.25 1 4 -0.847297860387204
"1882" "P163yo" "Same" "A" "Three" 43 "N" "200" 0.25 1 4 -0.847297860387204
"1883" "P163yo" "Same" "A" "Three" 43 "N" "300" 0.5 2 4 0
"1884" "P163yo" "Same" "A" "Three" 43 "N" "400" 0.5 2 4 0
"1885" "P163yo" "Same" "A" "Three" 43 "N" "500" 0.5 2 4 0
"1886" "P163yo" "Same" "A" "Three" 43 "N" "600" 0.25 1 4 -0.847297860387204
"1887" "P163yo" "Same" "A" "Three" 43 "N" "700" 0.5 2 4 0
"1888" "P163yo" "Same" "A" "Three" 43 "N" "800" 0.5 2 4 0
"1889" "P163yo" "Same" "A" "Three" 43 "N" "900" 0.75 3 4 0.847297860387204
"1890" "P163yo" "Same" "A" "Three" 43 "N" "1000" 0.75 3 4 0.847297860387204
"1891" "P163yo" "Same" "A" "Three" 43 "Y" "100" 0.8 4 5 1.09861228866811
"1892" "P163yo" "Same" "A" "Three" 43 "Y" "200" 1 5 5 2.39789527279837
"1893" "P163yo" "Same" "A" "Three" 43 "Y" "300" 0.8 4 5 1.09861228866811
"1894" "P163yo" "Same" "A" "Three" 43 "Y" "400" 0.8 4 5 1.09861228866811
"1895" "P163yo" "Same" "A" "Three" 43 "Y" "500" 0.8 4 5 1.09861228866811
"1896" "P163yo" "Same" "A" "Three" 43 "Y" "600" 0.6 3 5 0.336472236621213
"1897" "P163yo" "Same" "A" "Three" 43 "Y" "700" 0.6 3 5 0.336472236621213
"1898" "P163yo" "Same" "A" "Three" 43 "Y" "800" 0.6 3 5 0.336472236621213
"1899" "P163yo" "Same" "A" "Three" 43 "Y" "900" 0.4 2 5 -0.336472236621213
"1900" "P163yo" "Same" "A" "Three" 43 "Y" "1000" 0.4 2 5 -0.336472236621213
"1901" "P163yo" "Same" "AN" "Three" 43 "N" "100" 0.2 1 5 -1.09861228866811
"1902" "P163yo" "Same" "AN" "Three" 43 "N" "200" 0.4 2 5 -0.336472236621213
"1903" "P163yo" "Same" "AN" "Three" 43 "N" "300" 0.4 2 5 -0.336472236621213
"1904" "P163yo" "Same" "AN" "Three" 43 "N" "400" 0.4 2 5 -0.336472236621213
"1905" "P163yo" "Same" "AN" "Three" 43 "N" "500" 0.4 2 5 -0.336472236621213
"1906" "P163yo" "Same" "AN" "Three" 43 "N" "600" 0.4 2 5 -0.336472236621213
"1907" "P163yo" "Same" "AN" "Three" 43 "N" "700" 0.4 2 5 -0.336472236621213
"1908" "P163yo" "Same" "AN" "Three" 43 "N" "800" 0.8 4 5 1.09861228866811
"1909" "P163yo" "Same" "AN" "Three" 43 "N" "900" 0.8 4 5 1.09861228866811
"1910" "P163yo" "Same" "AN" "Three" 43 "N" "1000" 1 5 5 2.39789527279837
"1911" "P163yo" "Same" "AN" "Three" 43 "Y" "100" 0.8 4 5 1.09861228866811
"1912" "P163yo" "Same" "AN" "Three" 43 "Y" "200" 0.8 4 5 1.09861228866811
"1913" "P163yo" "Same" "AN" "Three" 43 "Y" "300" 0.8 4 5 1.09861228866811
"1914" "P163yo" "Same" "AN" "Three" 43 "Y" "400" 0.8 4 5 1.09861228866811
"1915" "P163yo" "Same" "AN" "Three" 43 "Y" "500" 0.6 3 5 0.336472236621213
"1916" "P163yo" "Same" "AN" "Three" 43 "Y" "600" 0.6 3 5 0.336472236621213
"1917" "P163yo" "Same" "AN" "Three" 43 "Y" "700" 0.6 3 5 0.336472236621213
"1918" "P163yo" "Same" "AN" "Three" 43 "Y" "800" 0.6 3 5 0.336472236621213
"1919" "P163yo" "Same" "AN" "Three" 43 "Y" "900" 0.6 3 5 0.336472236621213
"1920" "P163yo" "Same" "AN" "Three" 43 "Y" "1000" 0.8 4 5 1.09861228866811
"1921" "P1645yo" "Different" "A" "Four-Five" 56 "N" "100" 0.4 2 5 -0.336472236621213
"1922" "P1645yo" "Different" "A" "Four-Five" 56 "N" "200" 0.4 2 5 -0.336472236621213
"1923" "P1645yo" "Different" "A" "Four-Five" 56 "N" "300" 0.4 2 5 -0.336472236621213
"1924" "P1645yo" "Different" "A" "Four-Five" 56 "N" "400" 0.4 2 5 -0.336472236621213
"1925" "P1645yo" "Different" "A" "Four-Five" 56 "N" "500" 0.4 2 5 -0.336472236621213
"1926" "P1645yo" "Different" "A" "Four-Five" 56 "N" "600" 0.4 2 5 -0.336472236621213
"1927" "P1645yo" "Different" "A" "Four-Five" 56 "N" "700" 0.4 2 5 -0.336472236621213
"1928" "P1645yo" "Different" "A" "Four-Five" 56 "N" "800" 0.4 2 5 -0.336472236621213
"1929" "P1645yo" "Different" "A" "Four-Five" 56 "N" "900" 1 5 5 2.39789527279837
"1930" "P1645yo" "Different" "A" "Four-Five" 56 "N" "1000" 1 5 5 2.39789527279837
"1931" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "100" 0.5 2 4 0
"1932" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "200" 0.5 2 4 0
"1933" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "300" 0.5 2 4 0
"1934" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "400" 0.5 2 4 0
"1935" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "500" 0.75 3 4 0.847297860387204
"1936" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "600" 0.5 2 4 0
"1937" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "700" 0.5 2 4 0
"1938" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "800" 0.75 3 4 0.847297860387204
"1939" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "900" 0.75 3 4 0.847297860387204
"1940" "P1645yo" "Different" "A" "Four-Five" 56 "Y" "1000" 0.75 3 4 0.847297860387204
"1941" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "100" 0.25 1 4 -0.847297860387204
"1942" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "200" 0.25 1 4 -0.847297860387204
"1943" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "300" 0.5 2 4 0
"1944" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "400" 0.5 2 4 0
"1945" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "500" 0.5 2 4 0
"1946" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "600" 0.75 3 4 0.847297860387204
"1947" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "700" 0.75 3 4 0.847297860387204
"1948" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "800" 0.75 3 4 0.847297860387204
"1949" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "900" 0.75 3 4 0.847297860387204
"1950" "P1645yo" "Different" "AN" "Four-Five" 56 "N" "1000" 1 4 4 2.19722457733622
"1951" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "100" 0.6 3 5 0.336472236621213
"1952" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "200" 0.6 3 5 0.336472236621213
"1953" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "300" 0.6 3 5 0.336472236621213
"1954" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "400" 0.8 4 5 1.09861228866811
"1955" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "500" 1 5 5 2.39789527279837
"1956" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "600" 1 5 5 2.39789527279837
"1957" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "700" 1 5 5 2.39789527279837
"1958" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "800" 0.8 4 5 1.09861228866811
"1959" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "900" 0.6 3 5 0.336472236621213
"1960" "P1645yo" "Different" "AN" "Four-Five" 56 "Y" "1000" 0.8 4 5 1.09861228866811
"1961" "P1645yo" "Same" "A" "Four-Five" 56 "N" "100" 0.4 2 5 -0.336472236621213
"1962" "P1645yo" "Same" "A" "Four-Five" 56 "N" "200" 0.4 2 5 -0.336472236621213
"1963" "P1645yo" "Same" "A" "Four-Five" 56 "N" "300" 0.4 2 5 -0.336472236621213
"1964" "P1645yo" "Same" "A" "Four-Five" 56 "N" "400" 0.2 1 5 -1.09861228866811
"1965" "P1645yo" "Same" "A" "Four-Five" 56 "N" "500" 0.2 1 5 -1.09861228866811
"1966" "P1645yo" "Same" "A" "Four-Five" 56 "N" "600" 0.2 1 5 -1.09861228866811
"1967" "P1645yo" "Same" "A" "Four-Five" 56 "N" "700" 0.4 2 5 -0.336472236621213
"1968" "P1645yo" "Same" "A" "Four-Five" 56 "N" "800" 0.4 2 5 -0.336472236621213
"1969" "P1645yo" "Same" "A" "Four-Five" 56 "N" "900" 0.6 3 5 0.336472236621213
"1970" "P1645yo" "Same" "A" "Four-Five" 56 "N" "1000" 0.6 3 5 0.336472236621213
"1971" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "100" 0.666666666666667 2 3 0.510825623765991
"1972" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "200" 0.666666666666667 2 3 0.510825623765991
"1973" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "300" 0.666666666666667 2 3 0.510825623765991
"1974" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "400" 0.666666666666667 2 3 0.510825623765991
"1975" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "500" 0.666666666666667 2 3 0.510825623765991
"1976" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "600" 0.666666666666667 2 3 0.510825623765991
"1977" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "700" 1 3 3 1.94591014905531
"1978" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "800" 1 3 3 1.94591014905531
"1979" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "900" 1 3 3 1.94591014905531
"1980" "P1645yo" "Same" "A" "Four-Five" 56 "Y" "1000" 1 3 3 1.94591014905531
"1981" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "100" 0 0 5 -2.39789527279837
"1982" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "200" 0.2 1 5 -1.09861228866811
"1983" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "300" 0.2 1 5 -1.09861228866811
"1984" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "400" 0.2 1 5 -1.09861228866811
"1985" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "500" 0.4 2 5 -0.336472236621213
"1986" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "600" 0.6 3 5 0.336472236621213
"1987" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "700" 0.6 3 5 0.336472236621213
"1988" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "800" 0.8 4 5 1.09861228866811
"1989" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "900" 1 5 5 2.39789527279837
"1990" "P1645yo" "Same" "AN" "Four-Five" 56 "N" "1000" 1 5 5 2.39789527279837
"1991" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "100" 0.2 1 5 -1.09861228866811
"1992" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "200" 0.4 2 5 -0.336472236621213
"1993" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "300" 0.4 2 5 -0.336472236621213
"1994" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "400" 0.4 2 5 -0.336472236621213
"1995" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "500" 0.4 2 5 -0.336472236621213
"1996" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "600" 0.4 2 5 -0.336472236621213
"1997" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "700" 0.8 4 5 1.09861228866811
"1998" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "800" 0.6 3 5 0.336472236621213
"1999" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "900" 0.6 3 5 0.336472236621213
"2000" "P1645yo" "Same" "AN" "Four-Five" 56 "Y" "1000" 0.6 3 5 0.336472236621213
"2001" "P173yo" "Different" "A" "Three" 44 "N" "100" 0.4 2 5 -0.336472236621213
"2002" "P173yo" "Different" "A" "Three" 44 "N" "200" 0.4 2 5 -0.336472236621213
"2003" "P173yo" "Different" "A" "Three" 44 "N" "300" 0.4 2 5 -0.336472236621213
"2004" "P173yo" "Different" "A" "Three" 44 "N" "400" 0.4 2 5 -0.336472236621213
"2005" "P173yo" "Different" "A" "Three" 44 "N" "500" 0.6 3 5 0.336472236621213
"2006" "P173yo" "Different" "A" "Three" 44 "N" "600" 0.6 3 5 0.336472236621213
"2007" "P173yo" "Different" "A" "Three" 44 "N" "700" 0.8 4 5 1.09861228866811
"2008" "P173yo" "Different" "A" "Three" 44 "N" "800" 1 5 5 2.39789527279837
"2009" "P173yo" "Different" "A" "Three" 44 "N" "900" 1 5 5 2.39789527279837
"2010" "P173yo" "Different" "A" "Three" 44 "N" "1000" 0.8 4 5 1.09861228866811
"2011" "P173yo" "Different" "A" "Three" 44 "Y" "100" 0.6 3 5 0.336472236621213
"2012" "P173yo" "Different" "A" "Three" 44 "Y" "200" 0.8 4 5 1.09861228866811
"2013" "P173yo" "Different" "A" "Three" 44 "Y" "300" 0.8 4 5 1.09861228866811
"2014" "P173yo" "Different" "A" "Three" 44 "Y" "400" 0.8 4 5 1.09861228866811
"2015" "P173yo" "Different" "A" "Three" 44 "Y" "500" 0.8 4 5 1.09861228866811
"2016" "P173yo" "Different" "A" "Three" 44 "Y" "600" 0.8 4 5 1.09861228866811
"2017" "P173yo" "Different" "A" "Three" 44 "Y" "700" 0.8 4 5 1.09861228866811
"2018" "P173yo" "Different" "A" "Three" 44 "Y" "800" 0.8 4 5 1.09861228866811
"2019" "P173yo" "Different" "A" "Three" 44 "Y" "900" 0.8 4 5 1.09861228866811
"2020" "P173yo" "Different" "A" "Three" 44 "Y" "1000" 0.8 4 5 1.09861228866811
"2021" "P173yo" "Different" "AN" "Three" 44 "N" "100" 0.6 3 5 0.336472236621213
"2022" "P173yo" "Different" "AN" "Three" 44 "N" "200" 0.6 3 5 0.336472236621213
"2023" "P173yo" "Different" "AN" "Three" 44 "N" "300" 0.6 3 5 0.336472236621213
"2024" "P173yo" "Different" "AN" "Three" 44 "N" "400" 0.6 3 5 0.336472236621213
"2025" "P173yo" "Different" "AN" "Three" 44 "N" "500" 0.6 3 5 0.336472236621213
"2026" "P173yo" "Different" "AN" "Three" 44 "N" "600" 0.4 2 5 -0.336472236621213
"2027" "P173yo" "Different" "AN" "Three" 44 "N" "700" 0.6 3 5 0.336472236621213
"2028" "P173yo" "Different" "AN" "Three" 44 "N" "800" 0.8 4 5 1.09861228866811
"2029" "P173yo" "Different" "AN" "Three" 44 "N" "900" 1 5 5 2.39789527279837
"2030" "P173yo" "Different" "AN" "Three" 44 "N" "1000" 0.8 4 5 1.09861228866811
"2031" "P173yo" "Different" "AN" "Three" 44 "Y" "100" 0.25 1 4 -0.847297860387204
"2032" "P173yo" "Different" "AN" "Three" 44 "Y" "200" 0.5 2 4 0
"2033" "P173yo" "Different" "AN" "Three" 44 "Y" "300" 0.5 2 4 0
"2034" "P173yo" "Different" "AN" "Three" 44 "Y" "400" 0.5 2 4 0
"2035" "P173yo" "Different" "AN" "Three" 44 "Y" "500" 0.5 2 4 0
"2036" "P173yo" "Different" "AN" "Three" 44 "Y" "600" 0.5 2 4 0
"2037" "P173yo" "Different" "AN" "Three" 44 "Y" "700" 0.5 2 4 0
"2038" "P173yo" "Different" "AN" "Three" 44 "Y" "800" 0.75 3 4 0.847297860387204
"2039" "P173yo" "Different" "AN" "Three" 44 "Y" "900" 0.75 3 4 0.847297860387204
"2040" "P173yo" "Different" "AN" "Three" 44 "Y" "1000" 0.75 3 4 0.847297860387204
"2041" "P173yo" "Same" "A" "Three" 44 "N" "100" 0.4 2 5 -0.336472236621213
"2042" "P173yo" "Same" "A" "Three" 44 "N" "200" 0.4 2 5 -0.336472236621213
"2043" "P173yo" "Same" "A" "Three" 44 "N" "300" 0.4 2 5 -0.336472236621213
"2044" "P173yo" "Same" "A" "Three" 44 "N" "400" 0.2 1 5 -1.09861228866811
"2045" "P173yo" "Same" "A" "Three" 44 "N" "500" 0.2 1 5 -1.09861228866811
"2046" "P173yo" "Same" "A" "Three" 44 "N" "600" 0.2 1 5 -1.09861228866811
"2047" "P173yo" "Same" "A" "Three" 44 "N" "700" 0.8 4 5 1.09861228866811
"2048" "P173yo" "Same" "A" "Three" 44 "N" "800" 1 5 5 2.39789527279837
"2049" "P173yo" "Same" "A" "Three" 44 "N" "900" 1 5 5 2.39789527279837
"2050" "P173yo" "Same" "A" "Three" 44 "N" "1000" 1 5 5 2.39789527279837
"2051" "P173yo" "Same" "A" "Three" 44 "Y" "100" 0.8 4 5 1.09861228866811
"2052" "P173yo" "Same" "A" "Three" 44 "Y" "200" 0.8 4 5 1.09861228866811
"2053" "P173yo" "Same" "A" "Three" 44 "Y" "300" 0.8 4 5 1.09861228866811
"2054" "P173yo" "Same" "A" "Three" 44 "Y" "400" 0.8 4 5 1.09861228866811
"2055" "P173yo" "Same" "A" "Three" 44 "Y" "500" 0.8 4 5 1.09861228866811
"2056" "P173yo" "Same" "A" "Three" 44 "Y" "600" 0.8 4 5 1.09861228866811
"2057" "P173yo" "Same" "A" "Three" 44 "Y" "700" 0.8 4 5 1.09861228866811
"2058" "P173yo" "Same" "A" "Three" 44 "Y" "800" 0.6 3 5 0.336472236621213
"2059" "P173yo" "Same" "A" "Three" 44 "Y" "900" 0.6 3 5 0.336472236621213
"2060" "P173yo" "Same" "A" "Three" 44 "Y" "1000" 0.6 3 5 0.336472236621213
"2061" "P173yo" "Same" "AN" "Three" 44 "N" "100" 0.4 2 5 -0.336472236621213
"2062" "P173yo" "Same" "AN" "Three" 44 "N" "200" 0.6 3 5 0.336472236621213
"2063" "P173yo" "Same" "AN" "Three" 44 "N" "300" 0.4 2 5 -0.336472236621213
"2064" "P173yo" "Same" "AN" "Three" 44 "N" "400" 0.4 2 5 -0.336472236621213
"2065" "P173yo" "Same" "AN" "Three" 44 "N" "500" 0.2 1 5 -1.09861228866811
"2066" "P173yo" "Same" "AN" "Three" 44 "N" "600" 0.2 1 5 -1.09861228866811
"2067" "P173yo" "Same" "AN" "Three" 44 "N" "700" 0.2 1 5 -1.09861228866811
"2068" "P173yo" "Same" "AN" "Three" 44 "N" "800" 0.6 3 5 0.336472236621213
"2069" "P173yo" "Same" "AN" "Three" 44 "N" "900" 0.6 3 5 0.336472236621213
"2070" "P173yo" "Same" "AN" "Three" 44 "N" "1000" 0.8 4 5 1.09861228866811
"2071" "P173yo" "Same" "AN" "Three" 44 "Y" "100" 0.75 3 4 0.847297860387204
"2072" "P173yo" "Same" "AN" "Three" 44 "Y" "200" 0.75 3 4 0.847297860387204
"2073" "P173yo" "Same" "AN" "Three" 44 "Y" "300" 0.75 3 4 0.847297860387204
"2074" "P173yo" "Same" "AN" "Three" 44 "Y" "400" 0.75 3 4 0.847297860387204
"2075" "P173yo" "Same" "AN" "Three" 44 "Y" "500" 0.75 3 4 0.847297860387204
"2076" "P173yo" "Same" "AN" "Three" 44 "Y" "600" 0.75 3 4 0.847297860387204
"2077" "P173yo" "Same" "AN" "Three" 44 "Y" "700" 0.75 3 4 0.847297860387204
"2078" "P173yo" "Same" "AN" "Three" 44 "Y" "800" 0.5 2 4 0
"2079" "P173yo" "Same" "AN" "Three" 44 "Y" "900" 0.5 2 4 0
"2080" "P173yo" "Same" "AN" "Three" 44 "Y" "1000" 0.75 3 4 0.847297860387204
"2081" "P1745yo" "Different" "A" "Four-Five" 51 "N" "100" 0.2 1 5 -1.09861228866811
"2082" "P1745yo" "Different" "A" "Four-Five" 51 "N" "200" 0.2 1 5 -1.09861228866811
"2083" "P1745yo" "Different" "A" "Four-Five" 51 "N" "300" 0.2 1 5 -1.09861228866811
"2084" "P1745yo" "Different" "A" "Four-Five" 51 "N" "400" 0.2 1 5 -1.09861228866811
"2085" "P1745yo" "Different" "A" "Four-Five" 51 "N" "500" 0 0 5 -2.39789527279837
"2086" "P1745yo" "Different" "A" "Four-Five" 51 "N" "600" 0.2 1 5 -1.09861228866811
"2087" "P1745yo" "Different" "A" "Four-Five" 51 "N" "700" 0.2 1 5 -1.09861228866811
"2088" "P1745yo" "Different" "A" "Four-Five" 51 "N" "800" 0.4 2 5 -0.336472236621213
"2089" "P1745yo" "Different" "A" "Four-Five" 51 "N" "900" 0.6 3 5 0.336472236621213
"2090" "P1745yo" "Different" "A" "Four-Five" 51 "N" "1000" 0.8 4 5 1.09861228866811
"2091" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "100" 0.6 3 5 0.336472236621213
"2092" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "200" 0.8 4 5 1.09861228866811
"2093" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "300" 0.8 4 5 1.09861228866811
"2094" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "400" 0.8 4 5 1.09861228866811
"2095" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "500" 0.6 3 5 0.336472236621213
"2096" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "600" 0.6 3 5 0.336472236621213
"2097" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "700" 0.6 3 5 0.336472236621213
"2098" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "800" 0.6 3 5 0.336472236621213
"2099" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "900" 0.8 4 5 1.09861228866811
"2100" "P1745yo" "Different" "A" "Four-Five" 51 "Y" "1000" 1 5 5 2.39789527279837
"2101" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "100" 0.4 2 5 -0.336472236621213
"2102" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "200" 0.6 3 5 0.336472236621213
"2103" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "300" 0.6 3 5 0.336472236621213
"2104" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "400" 0.6 3 5 0.336472236621213
"2105" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "500" 0.4 2 5 -0.336472236621213
"2106" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "600" 0.6 3 5 0.336472236621213
"2107" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "700" 0.6 3 5 0.336472236621213
"2108" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "800" 0.8 4 5 1.09861228866811
"2109" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "900" 1 5 5 2.39789527279837
"2110" "P1745yo" "Different" "AN" "Four-Five" 51 "N" "1000" 1 5 5 2.39789527279837
"2111" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "100" 0.8 4 5 1.09861228866811
"2112" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "200" 0.8 4 5 1.09861228866811
"2113" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "300" 0.6 3 5 0.336472236621213
"2114" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "400" 0.6 3 5 0.336472236621213
"2115" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "500" 0.4 2 5 -0.336472236621213
"2116" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "600" 0.4 2 5 -0.336472236621213
"2117" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "700" 0.6 3 5 0.336472236621213
"2118" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "800" 0.6 3 5 0.336472236621213
"2119" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "900" 0.8 4 5 1.09861228866811
"2120" "P1745yo" "Different" "AN" "Four-Five" 51 "Y" "1000" 1 5 5 2.39789527279837
"2121" "P1745yo" "Same" "A" "Four-Five" 51 "N" "100" 0 0 5 -2.39789527279837
"2122" "P1745yo" "Same" "A" "Four-Five" 51 "N" "200" 0.2 1 5 -1.09861228866811
"2123" "P1745yo" "Same" "A" "Four-Five" 51 "N" "300" 0.2 1 5 -1.09861228866811
"2124" "P1745yo" "Same" "A" "Four-Five" 51 "N" "400" 0.2 1 5 -1.09861228866811
"2125" "P1745yo" "Same" "A" "Four-Five" 51 "N" "500" 0.2 1 5 -1.09861228866811
"2126" "P1745yo" "Same" "A" "Four-Five" 51 "N" "600" 0 0 5 -2.39789527279837
"2127" "P1745yo" "Same" "A" "Four-Five" 51 "N" "700" 0 0 5 -2.39789527279837
