"ItemN" "Onset" "Determiner" "Agecat" "OldNew" "variable" "TARGETFIXBIN.m" "yT" "N_T" "elogT"
"1506" 19 "Same" "A" "Three" "N" "600" 0.1875 3 16 -1.34992671694902
"1507" 19 "Same" "A" "Three" "N" "700" 0.625 10 16 0.479573080261886
"1508" 19 "Same" "A" "Three" "N" "800" 0.75 12 16 1.02165124753198
"1509" 19 "Same" "A" "Three" "N" "900" 0.875 14 16 1.75785791755237
"1510" 19 "Same" "A" "Three" "N" "1000" 0.875 14 16 1.75785791755237
"1511" 19 "Same" "A" "Three" "Y" "100" 0.722222222222222 13 18 0.897941593205959
"1512" 19 "Same" "A" "Three" "Y" "200" 0.722222222222222 13 18 0.897941593205959
"1513" 19 "Same" "A" "Three" "Y" "300" 0.777777777777778 14 18 1.17007125265025
"1514" 19 "Same" "A" "Three" "Y" "400" 0.722222222222222 13 18 0.897941593205959
"1515" 19 "Same" "A" "Three" "Y" "500" 0.722222222222222 13 18 0.897941593205959
"1516" 19 "Same" "A" "Three" "Y" "600" 0.777777777777778 14 18 1.17007125265025
"1517" 19 "Same" "A" "Three" "Y" "700" 0.777777777777778 14 18 1.17007125265025
"1518" 19 "Same" "A" "Three" "Y" "800" 0.833333333333333 15 18 1.48807705542983
"1519" 19 "Same" "A" "Three" "Y" "900" 0.833333333333333 15 18 1.48807705542983
"1520" 19 "Same" "A" "Three" "Y" "1000" 0.777777777777778 14 18 1.17007125265025
"1521" 20 "Different" "AN" "Four-Five" "N" "100" 0.444444444444444 8 18 -0.211309093667207
"1522" 20 "Different" "AN" "Four-Five" "N" "200" 0.5 9 18 0
"1523" 20 "Different" "AN" "Four-Five" "N" "300" 0.388888888888889 7 18 -0.42744401482694
"1524" 20 "Different" "AN" "Four-Five" "N" "400" 0.333333333333333 6 18 -0.653926467406664
"1525" 20 "Different" "AN" "Four-Five" "N" "500" 0.388888888888889 7 18 -0.42744401482694
"1526" 20 "Different" "AN" "Four-Five" "N" "600" 0.388888888888889 7 18 -0.42744401482694
"1527" 20 "Different" "AN" "Four-Five" "N" "700" 0.722222222222222 13 18 0.897941593205959
"1528" 20 "Different" "AN" "Four-Five" "N" "800" 0.777777777777778 14 18 1.17007125265025
"1529" 20 "Different" "AN" "Four-Five" "N" "900" 0.833333333333333 15 18 1.48807705542983
"1530" 20 "Different" "AN" "Four-Five" "N" "1000" 0.833333333333333 15 18 1.48807705542983
"1531" 20 "Different" "AN" "Four-Five" "Y" "100" 0.444444444444444 8 18 -0.211309093667207
"1532" 20 "Different" "AN" "Four-Five" "Y" "200" 0.444444444444444 8 18 -0.211309093667207
"1533" 20 "Different" "AN" "Four-Five" "Y" "300" 0.444444444444444 8 18 -0.211309093667207
"1534" 20 "Different" "AN" "Four-Five" "Y" "400" 0.5 9 18 0
"1535" 20 "Different" "AN" "Four-Five" "Y" "500" 0.611111111111111 11 18 0.42744401482694
"1536" 20 "Different" "AN" "Four-Five" "Y" "600" 0.722222222222222 13 18 0.897941593205959
"1537" 20 "Different" "AN" "Four-Five" "Y" "700" 0.777777777777778 14 18 1.17007125265025
"1538" 20 "Different" "AN" "Four-Five" "Y" "800" 0.833333333333333 15 18 1.48807705542983
"1539" 20 "Different" "AN" "Four-Five" "Y" "900" 0.888888888888889 16 18 1.88706964903238
"1540" 20 "Different" "AN" "Four-Five" "Y" "1000" 0.833333333333333 15 18 1.48807705542983
"1541" 20 "Different" "AN" "Three" "N" "100" 0.444444444444444 8 18 -0.211309093667207
"1542" 20 "Different" "AN" "Three" "N" "200" 0.444444444444444 8 18 -0.211309093667207
"1543" 20 "Different" "AN" "Three" "N" "300" 0.444444444444444 8 18 -0.211309093667207
"1544" 20 "Different" "AN" "Three" "N" "400" 0.5 9 18 0
"1545" 20 "Different" "AN" "Three" "N" "500" 0.5 9 18 0
"1546" 20 "Different" "AN" "Three" "N" "600" 0.444444444444444 8 18 -0.211309093667207
"1547" 20 "Different" "AN" "Three" "N" "700" 0.555555555555556 10 18 0.211309093667207
"1548" 20 "Different" "AN" "Three" "N" "800" 0.666666666666667 12 18 0.653926467406664
"1549" 20 "Different" "AN" "Three" "N" "900" 0.833333333333333 15 18 1.48807705542983
"1550" 20 "Different" "AN" "Three" "N" "1000" 0.888888888888889 16 18 1.88706964903238
"1551" 20 "Different" "AN" "Three" "Y" "100" 0.526315789473684 10 19 0.100083458556983
"1552" 20 "Different" "AN" "Three" "Y" "200" 0.526315789473684 10 19 0.100083458556983
"1553" 20 "Different" "AN" "Three" "Y" "300" 0.526315789473684 10 19 0.100083458556983
"1554" 20 "Different" "AN" "Three" "Y" "400" 0.473684210526316 9 19 -0.100083458556983
"1555" 20 "Different" "AN" "Three" "Y" "500" 0.421052631578947 8 19 -0.302280871872934
"1556" 20 "Different" "AN" "Three" "Y" "600" 0.473684210526316 9 19 -0.100083458556983
"1557" 20 "Different" "AN" "Three" "Y" "700" 0.526315789473684 10 19 0.100083458556983
"1558" 20 "Different" "AN" "Three" "Y" "800" 0.578947368421053 11 19 0.302280871872934
"1559" 20 "Different" "AN" "Three" "Y" "900" 0.789473684210526 15 19 1.23676262714893
"1560" 20 "Different" "AN" "Three" "Y" "1000" 0.736842105263158 14 19 0.969400557188103
"1561" 20 "Same" "AN" "Four-Five" "N" "100" 0.444444444444444 8 18 -0.211309093667207
"1562" 20 "Same" "AN" "Four-Five" "N" "200" 0.555555555555556 10 18 0.211309093667207
"1563" 20 "Same" "AN" "Four-Five" "N" "300" 0.555555555555556 10 18 0.211309093667207
"1564" 20 "Same" "AN" "Four-Five" "N" "400" 0.555555555555556 10 18 0.211309093667207
"1565" 20 "Same" "AN" "Four-Five" "N" "500" 0.555555555555556 10 18 0.211309093667207
"1566" 20 "Same" "AN" "Four-Five" "N" "600" 0.611111111111111 11 18 0.42744401482694
"1567" 20 "Same" "AN" "Four-Five" "N" "700" 0.666666666666667 12 18 0.653926467406664
"1568" 20 "Same" "AN" "Four-Five" "N" "800" 0.722222222222222 13 18 0.897941593205959
"1569" 20 "Same" "AN" "Four-Five" "N" "900" 0.777777777777778 14 18 1.17007125265025
"1570" 20 "Same" "AN" "Four-Five" "N" "1000" 1 18 18 3.61091791264422
"1571" 20 "Same" "AN" "Four-Five" "Y" "100" 0.263157894736842 5 19 -0.969400557188104
"1572" 20 "Same" "AN" "Four-Five" "Y" "200" 0.368421052631579 7 19 -0.510825623765991
"1573" 20 "Same" "AN" "Four-Five" "Y" "300" 0.421052631578947 8 19 -0.302280871872934
"1574" 20 "Same" "AN" "Four-Five" "Y" "400" 0.368421052631579 7 19 -0.510825623765991
"1575" 20 "Same" "AN" "Four-Five" "Y" "500" 0.473684210526316 9 19 -0.100083458556983
"1576" 20 "Same" "AN" "Four-Five" "Y" "600" 0.578947368421053 11 19 0.302280871872934
"1577" 20 "Same" "AN" "Four-Five" "Y" "700" 0.789473684210526 15 19 1.23676262714893
"1578" 20 "Same" "AN" "Four-Five" "Y" "800" 0.894736842105263 17 19 1.94591014905531
"1579" 20 "Same" "AN" "Four-Five" "Y" "900" 0.684210526315789 13 19 0.730887508542792
"1580" 20 "Same" "AN" "Four-Five" "Y" "1000" 0.684210526315789 13 19 0.730887508542792
"1581" 20 "Same" "AN" "Three" "N" "100" 0.25 5 20 -1.03609193168678
"1582" 20 "Same" "AN" "Three" "N" "200" 0.35 7 20 -0.587786664902119
"1583" 20 "Same" "AN" "Three" "N" "300" 0.45 9 20 -0.191055236762709
"1584" 20 "Same" "AN" "Three" "N" "400" 0.45 9 20 -0.191055236762709
"1585" 20 "Same" "AN" "Three" "N" "500" 0.55 11 20 0.191055236762709
"1586" 20 "Same" "AN" "Three" "N" "600" 0.55 11 20 0.191055236762709
"1587" 20 "Same" "AN" "Three" "N" "700" 0.65 13 20 0.587786664902119
"1588" 20 "Same" "AN" "Three" "N" "800" 0.65 13 20 0.587786664902119
"1589" 20 "Same" "AN" "Three" "N" "900" 0.7 14 20 0.802346472524937
"1590" 20 "Same" "AN" "Three" "N" "1000" 0.7 14 20 0.802346472524937
"1591" 20 "Same" "AN" "Three" "Y" "100" 0.473684210526316 9 19 -0.100083458556983
"1592" 20 "Same" "AN" "Three" "Y" "200" 0.473684210526316 9 19 -0.100083458556983
"1593" 20 "Same" "AN" "Three" "Y" "300" 0.421052631578947 8 19 -0.302280871872934
"1594" 20 "Same" "AN" "Three" "Y" "400" 0.473684210526316 9 19 -0.100083458556983
"1595" 20 "Same" "AN" "Three" "Y" "500" 0.473684210526316 9 19 -0.100083458556983
"1596" 20 "Same" "AN" "Three" "Y" "600" 0.526315789473684 10 19 0.100083458556983
"1597" 20 "Same" "AN" "Three" "Y" "700" 0.526315789473684 10 19 0.100083458556983
"1598" 20 "Same" "AN" "Three" "Y" "800" 0.684210526315789 13 19 0.730887508542792
"1599" 20 "Same" "AN" "Three" "Y" "900" 0.578947368421053 11 19 0.302280871872934
"1600" 20 "Same" "AN" "Three" "Y" "1000" 0.631578947368421 12 19 0.510825623765991
